,Notochord_corr,Notochord_pval,Notochord_qval,Notochord_ci_low,Notochord_ci_high,gene_annotation
ENSMUSG00000018581,0.5732829006803115,0.0,0.0,0.5688622428277823,0.5776704332669326,Dnah11
ENSMUSG00000102476,0.5722791429998549,0.0,0.0,0.5678509428178258,0.5766742192796204,Gm37245
ENSMUSG00000026354,0.5713506118422276,0.0,0.0,0.5669154464927953,0.5757526548159704,Lct
ENSMUSG00000008540,0.5709952384841409,0.0,0.0,0.5665574104083722,0.5753999448358131,Mgst1
ENSMUSG00000022763,0.5697630138673587,0.0,0.0,0.5653159660093878,0.5741769425488429,Aifm3
ENSMUSG00000086080,0.5690021499652603,0.0,0.0,0.5645494192121696,0.5734217633380969,1700123O12Rik
ENSMUSG00000052861,0.5686448720285704,0.0,0.0,0.5641894754154289,0.573067152163618,Dnah6
ENSMUSG00000091415,0.5682808689762028,0.0,0.0,0.563822758064643,0.5727058643673594,Ak9
ENSMUSG00000074651,0.5650531995302501,0.0,0.0,0.5605710974295303,0.5695021963007126,Mcidas
ENSMUSG00000061039,0.5645840832841642,0.0,0.0,0.5600985057573603,0.5690365572151992,Olfr920
ENSMUSG00000022375,0.5641293422198354,0.0,0.0,0.5596403985515078,0.5685851840349759,Lrrc6
ENSMUSG00000023931,0.5620346454387803,0.0,0.0,0.5575302315646494,0.5665059662637785,Efhb
ENSMUSG00000035910,0.5619616278550082,0.0,0.0,0.5574566757655554,0.5664334872252199,Dcdc2a
ENSMUSG00000039131,0.5603612868817832,0.0,0.0,0.5558445563816669,0.5648449322811732,Gipc2
ENSMUSG00000097296,0.5598432248974514,0.0,0.0,0.5553226887722275,0.564330678547103,Gm26532
ENSMUSG00000033122,0.5588458261268769,0.0,0.0,0.5543179732475406,0.5633406018031498,Hsd17b3
ENSMUSG00000040412,0.5556582046125318,0.0,0.0,0.5511070563401236,0.5601762944548907,5330417C22Rik
ENSMUSG00000052273,0.5523111433436707,0.0,0.0,0.54773567953399,0.5568535715730276,Dnah3
ENSMUSG00000034227,0.55218470357066,0.0,0.0,0.5476083241211809,0.5567280483657482,Foxj1
ENSMUSG00000027676,0.5517583812247202,0.0,0.0,0.5471789160364399,0.5563048149142086,Ccdc39
ENSMUSG00000035539,0.5511450261379428,0.0,0.0,0.5465611256889573,0.5556958997189733,Ccdc180
ENSMUSG00000034730,0.549969350972414,0.0,0.0,0.5453769629915144,0.5545287212609312,Adgrb1
ENSMUSG00000047773,0.5490478917143125,0.0,0.0,0.5444488642724837,0.5536139089297524,4932411E22Rik
ENSMUSG00000079550,0.5488453501092299,0.0,0.0,0.5442448647884947,0.5534128268769288,Mpp4
ENSMUSG00000020904,0.5478582026597353,0.0,0.0,0.5432506197150213,0.5524327853733482,Cfap52
ENSMUSG00000040473,0.5446318720247836,0.0,0.0,0.5400011817926084,0.5492295911451145,Cfap69
ENSMUSG00000035580,0.5435728201715645,0.0,0.0,0.5389345750018018,0.5481781044270221,Kcnh8
ENSMUSG00000024376,0.5420817296484778,0.0,0.0,0.5374328727272256,0.5466976405465783,Epb41l4a
ENSMUSG00000029304,0.5411126560121634,0.0,0.0,0.5364569182216311,0.5457354577912413,Spp1
ENSMUSG00000041372,0.5408320122282791,0.0,0.0,0.5361742840629301,0.5454568073305845,B4galnt3
ENSMUSG00000019892,0.5402985417941115,0.0,0.0,0.5356370330425648,0.5449271231478312,Lrriq1
ENSMUSG00000028637,0.5383792419912753,0.0,0.0,0.5337041628002666,0.5430214148227352,Ccdc30
ENSMUSG00000020014,0.5367804648716115,0.0,0.0,0.5320941187915085,0.5414339228990896,Cfap54
ENSMUSG00000063428,0.5339859125721821,0.0,0.0,0.5292799541382129,0.5386590166531178,Ddo
ENSMUSG00000062327,0.5288727797215607,0.0,0.0,0.5241312050133088,0.533581567302866,T
ENSMUSG00000040387,0.5260999591520941,0.0,0.0,0.5213392148993506,0.5308279557245539,Klhl32
