,Pharyngeal Mesoderm/Neural Crest_corr,Pharyngeal Mesoderm/Neural Crest_pval,Pharyngeal Mesoderm/Neural Crest_qval,Pharyngeal Mesoderm/Neural Crest_ci_low,Pharyngeal Mesoderm/Neural Crest_ci_high,gene_annotation
ENSMUSG00000024892,-0.059548030395162106,1.288675897311172e-22,1.02294117784623e-21,-0.07143680145841014,-0.04764234201038243,Pcx
ENSMUSG00000094206,-0.05954893686604192,1.2867747985009358e-22,1.021762446726875e-21,-0.0714377065126563,-0.04764324964220434,Vmn1r25
ENSMUSG00000037300,-0.059549493980167324,1.2856077668069748e-22,1.0211660268730133e-21,-0.07143826275611342,-0.04764380746985082,Ttc13
ENSMUSG00000022555,-0.05954964559684059,1.2852903445781652e-22,1.0211660268730133e-21,-0.07143841413583606,-0.04764395928070765,Dgat1
ENSMUSG00000090824,-0.05955020178821611,1.2841265753626927e-22,1.0206499086534422e-21,-0.07143896945797601,-0.04764451618443187,Olfr1344
ENSMUSG00000068349,-0.059551265158052286,1.2819044935366513e-22,1.0192137022445551e-21,-0.07144003116591965,-0.04764558091621216,Gml
ENSMUSG00000075427,-0.05955374597852915,1.2767352073249725e-22,1.0154325497325146e-21,-0.07144250810912987,-0.04764806491418252,Olfr288
ENSMUSG00000094293,-0.05955459422345821,1.274972456889848e-22,1.0143591627206594e-21,-0.07144335502830594,-0.04764891424559751,Gm3893
ENSMUSG00000081649,-0.059555148978744164,1.2738209147894942e-22,1.0137715105319824e-21,-0.07144390891653529,-0.04764946971145854,Olfr213
ENSMUSG00000110091,-0.0595559657662027,1.272127328661174e-22,1.0127519511442654e-21,-0.07144472442737985,-0.0476502875451374,Gm39115
ENSMUSG00000106506,-0.059556314391953316,1.2714051416680873e-22,1.0125053207341838e-21,-0.07144507250823418,-0.04765063661744643,4930558F17Rik
ENSMUSG00000021538,-0.05955655692751563,1.2709029625360708e-22,1.012433794165659e-21,-0.07144531466471571,-0.047650879463676826,Il9
ENSMUSG00000096073,-0.05955705632919845,1.2698695505477654e-22,1.0119388901346555e-21,-0.07144581328583399,-0.04765137950505651,Vmn1r166
ENSMUSG00000095161,-0.05955826234670465,1.2673773665998034e-22,1.0102808150895577e-21,-0.0714470174183111,-0.04765258706740715,Gm4305
ENSMUSG00000074289,-0.059560786632719895,1.2621766970127562e-22,1.0064619118238776e-21,-0.07144953775870543,-0.04765511458701149,Vmn1r173
ENSMUSG00000059251,-0.05956086900500897,1.2620073455691365e-22,1.0064619118238776e-21,-0.07144962000223877,-0.047655197064821346,Olfr345
ENSMUSG00000070902,-0.05956107883145827,1.2615760592359387e-22,1.0064619118238776e-21,-0.07144982950070862,-0.047655407160063834,Zfp352
ENSMUSG00000091530,-0.05956147675242042,1.260758555960226e-22,1.0063115756155874e-21,-0.07145022679967818,-0.047655805590776076,Cldn20
ENSMUSG00000093917,-0.059563283493387936,1.2570533120026983e-22,1.0036804200419592e-21,-0.07145203071647077,-0.047657614646286976,Gm8660
ENSMUSG00000095383,-0.05956466323824268,1.2542310070767356e-22,1.0017527549039694e-21,-0.07145340830454959,-0.047658996158730114,Vmn1r152
ENSMUSG00000019923,-0.059564744680776445,1.2540646103743313e-22,1.0017527549039694e-21,-0.0714534896197734,-0.04765907770560118,Zwint
ENSMUSG00000026032,-0.059566193550733365,1.2511080475666644e-22,9.999090098911702e-22,-0.07145493622484846,-0.047660528431754376,Ndufb3
ENSMUSG00000070616,-0.05956624268824396,1.251007898656902e-22,9.999090098911702e-22,-0.07145498528554613,-0.04766057763221758,Gm13040
ENSMUSG00000075156,-0.05956715428747187,1.2491513742805949e-22,9.989955876657057e-22,-0.07145589545973019,-0.047661490399352885,Olfr1128
ENSMUSG00000024764,-0.05956768525269883,1.2480712900247965e-22,9.984570320198372e-22,-0.07145642559492456,-0.04766202204484212,Naa40
ENSMUSG00000061845,-0.059568684590076304,1.2460409542592653e-22,9.971576763029166e-22,-0.07145742337006744,-0.047663022662569436,Defa35
ENSMUSG00000072188,-0.0595712778790873,1.2407874524227748e-22,9.932772589463308e-22,-0.07146001260495534,-0.04766561927421062,Gm10354
ENSMUSG00000073919,-0.05957135723675476,1.2406270353293327e-22,9.932772589463308e-22,-0.07146009183855938,-0.04766569873355698,Olfr663
ENSMUSG00000036529,-0.05957280544784975,1.2377031604532418e-22,9.914547469966719e-22,-0.0714615377855743,-0.04766714880023327,Sbf1
ENSMUSG00000072714,-0.0595729049804216,1.2375024592219719e-22,9.914547469966719e-22,-0.07146163716253874,-0.04766724846033726,Rpl21-ps4
ENSMUSG00000025728,-0.05957293524474572,1.2374414394843887e-22,9.914547469966719e-22,-0.07146166737954812,-0.04766727876343941,Pigq
ENSMUSG00000037028,-0.05957349815052426,1.2363070365183835e-22,9.913066740888097e-22,-0.07146222940528521,-0.04766784239047992,Gm12800
ENSMUSG00000093890,-0.05957393212335041,1.2354331700535062e-22,9.909296044153442e-22,-0.07146266269963727,-0.04766827691936895,Vmn1r127
ENSMUSG00000095586,-0.0595742036962975,1.2348866300496835e-22,9.908149196398637e-22,-0.07146293384800434,-0.0476685488402932,Olfr1287
ENSMUSG00000095044,-0.05957422393133574,1.2348459166578528e-22,9.908149196398637e-22,-0.07146295405140683,-0.04766856910125947,Gm6401
ENSMUSG00000078259,-0.05957506063730571,1.233163606554272e-22,9.900795574924946e-22,-0.07146378944925035,-0.04766940687934537,Gm11554
ENSMUSG00000090996,-0.059575224997255136,1.2328334054092925e-22,9.900795574924946e-22,-0.07146395355223348,-0.04766957144989994,Gm20458
ENSMUSG00000033029,-0.05957737992358573,1.2285122191972905e-22,9.869905761037917e-22,-0.07146610510941463,-0.04767172913753807,1700088E04Rik
ENSMUSG00000101264,-0.05957757309383095,1.228125595715462e-22,9.869905761037917e-22,-0.07146629797763976,-0.047671922555315716,Gm28347
ENSMUSG00000095143,-0.05957867729849998,1.225917879430159e-22,9.855512696715541e-22,-0.07146740045587673,-0.047673028174953044,Hsd3b4
ENSMUSG00000027718,-0.05957902686546334,1.2252197838894943e-22,9.853126804472604e-22,-0.07146774947628355,-0.04767337818987039,Il21
ENSMUSG00000040102,-0.05957981304257462,1.2236512022440887e-22,9.843736670215225e-22,-0.07146853442417693,-0.047674165374442176,Klhl42
ENSMUSG00000058856,-0.059579846241949036,1.2235850065665035e-22,9.843736670215225e-22,-0.07146856757164254,-0.04767419861636083,Olfr952
ENSMUSG00000090718,-0.05958066147593243,1.2219606368422493e-22,9.83658280516423e-22,-0.07146938153096032,-0.04767501489505643,Gm17376
ENSMUSG00000111751,-0.05958281608053201,1.2176778129246763e-22,9.805321634282274e-22,-0.0714715327666344,-0.04767717226083154,RP23-291C4.4
ENSMUSG00000037944,-0.05958338071041662,1.216557926744919e-22,9.799517787874427e-22,-0.07147209651364918,-0.047677737614320745,Ccr7
ENSMUSG00000070708,-0.05958474199062936,1.213862155321976e-22,9.781012024110652e-22,-0.07147345566529786,-0.047679100639121154,Gtsf1l
ENSMUSG00000063762,-0.0595870146180416,1.2093747933960819e-22,9.748053160689627e-22,-0.07147572473902078,-0.04768137617918297,Tas2r129
ENSMUSG00000030452,-0.059587363523444924,1.2086873260676787e-22,9.745711405456042e-22,-0.07147607309883262,-0.04768172553176213,Nipa2
ENSMUSG00000091638,-0.05958994151038443,1.2036197515171032e-22,9.708039467558448e-22,-0.07147864705442418,-0.04768430682287786,Vmn1r113
ENSMUSG00000108395,-0.059591863205981054,1.199855941597902e-22,9.680862003980183e-22,-0.07148056574485075,-0.047686230981593095,Gm44838
ENSMUSG00000094078,-0.059594892481183014,1.1939464827663895e-22,9.636349127179616e-22,-0.07148359028265804,-0.04768926413972475,Vmn1r81
ENSMUSG00000052056,-0.059595005131389406,1.1937272831098434e-22,9.636349127179616e-22,-0.07148370275668986,-0.04768937693433059,Zfp217
ENSMUSG00000095503,-0.0595950757207884,1.1935899474975234e-22,9.636349127179616e-22,-0.07148377323569335,-0.04768944761421399,Gm3147
ENSMUSG00000096408,-0.05959558740550656,1.1925949037910767e-22,9.634942440894542e-22,-0.07148428412017897,-0.04768995995483435,Gm8723
ENSMUSG00000094496,-0.05959582974056241,1.1921239353675885e-22,9.634307722562551e-22,-0.07148452607624069,-0.04769020260052917,Olfr792
ENSMUSG00000012443,-0.05959759520053209,1.1886983864728702e-22,9.60978688991831e-22,-0.07148628877511902,-0.047691970323609056,Kif11
ENSMUSG00000096663,-0.0595976338697176,1.1886234652043243e-22,9.60978688991831e-22,-0.07148632738382701,-0.047692009042364716,Vmn1r103
ENSMUSG00000099420,-0.05959910419517411,1.1857781852092973e-22,9.592496211946843e-22,-0.07148779540970983,-0.0476934812526623,Gm13279
ENSMUSG00000109396,-0.05959954490174856,1.1849266718871257e-22,9.588767187927722e-22,-0.07148823542701374,-0.04769392252419783,Gm4565
ENSMUSG00000106981,-0.05959988073509829,1.1842781962364945e-22,9.586679285855066e-22,-0.07148857073511286,-0.047694258788070175,Gm45495
ENSMUSG00000039449,-0.05960506367077344,1.1743146633219927e-22,9.509160162889698e-22,-0.07149374556422389,-0.047699448368368196,Prpf18
ENSMUSG00000063058,-0.05960539435865337,1.1736817813482976e-22,9.507170932254504e-22,-0.07149407573485736,-0.04769977948021814,Prr23a2
ENSMUSG00000067513,-0.05960610381886389,1.172325130608539e-22,9.49931571178246e-22,-0.07149478408535476,-0.047700489850025875,Olfr1436
ENSMUSG00000044801,-0.059606128923819966,1.1722771526161404e-22,9.49931571178246e-22,-0.07149480915104231,-0.04770051498716918,Olfr159
ENSMUSG00000094195,-0.05960645503999274,1.17165408972981e-22,9.49931571178246e-22,-0.07149513475711122,-0.04770084152145894,Gm6509
ENSMUSG00000084971,-0.05960651606604128,1.1715375325208182e-22,9.49931571178246e-22,-0.07149519568770385,-0.0477009026257499,4930579D09Rik
ENSMUSG00000094011,-0.05960708973691484,1.1704424059621786e-22,9.496596811362659e-22,-0.07149576846124686,-0.047701477032139956,Vmn1r94
ENSMUSG00000029505,-0.0596079211411423,1.168857069592241e-22,9.486869015745025e-22,-0.07149659856498579,-0.04770230950234371,Ep400
ENSMUSG00000079091,-0.059609095202522965,1.1666219677768381e-22,9.471859309807186e-22,-0.07149777078986307,-0.04770348506906312,Gm3404
ENSMUSG00000047977,-0.05961175099907024,1.1615816310137449e-22,9.434056303225095e-22,-0.07150042243200948,-0.047706144270897706,Synb
ENSMUSG00000094116,-0.059612455030427745,1.160249094568436e-22,9.426352008552033e-22,-0.0715011253620389,-0.04770684920499914,Gm11237
ENSMUSG00000096372,-0.05961259470743319,1.159984904596913e-22,9.426352008552033e-22,-0.07150126482054385,-0.04770698906110678,Gm8138
ENSMUSG00000023267,-0.05961398199358039,1.157364173533064e-22,9.409140790921783e-22,-0.07150264993649683,-0.04770837812614043,Gabrr2
ENSMUSG00000002308,-0.059614374388979076,1.1566239607738144e-22,9.406237656481846e-22,-0.0715030417180454,-0.04770877102470744,Cd320
ENSMUSG00000028381,-0.059616972517657664,1.1517346727902868e-22,9.369579087590166e-22,-0.07150563578220664,-0.04771137248505745,Ugcg
ENSMUSG00000060701,-0.0596184531164114,1.1489575650671426e-22,9.350084898087002e-22,-0.071507114064637,-0.04771285498250708,Fpr-rs3
ENSMUSG00000072821,-0.059619066570818245,1.1478088728825282e-22,9.343834034155118e-22,-0.07150772655930951,-0.0477134692236133,Gm6351
ENSMUSG00000090457,-0.05961923996186513,1.1474844045885896e-22,9.343834034155118e-22,-0.07150789967908873,-0.04771364283702003,4930571K23Rik
ENSMUSG00000096068,-0.05961930723695612,1.1473585365271505e-22,9.343834034155118e-22,-0.07150796684892868,-0.047713710198386015,Olfr486
ENSMUSG00000078260,-0.05962028073603421,1.1455387012555045e-22,9.33463863034356e-22,-0.07150893882496742,-0.047714684945912064,Gm11569
ENSMUSG00000093996,-0.05962280127518506,1.140840131760744e-22,9.299437886782798e-22,-0.07151145542062977,-0.04771720871759243,Fam205a3
ENSMUSG00000094934,-0.05962292813306522,1.1406041592102843e-22,9.299437886782798e-22,-0.07151158208003149,-0.047717335738168706,Vmn1r163
ENSMUSG00000060469,-0.059625133969990286,1.1365087238855744e-22,9.270286441474625e-22,-0.07151378446570192,-0.047719544404156836,Krtap19-3
ENSMUSG00000026848,-0.05962806864097977,1.1310826651110587e-22,9.229093251514362e-22,-0.07151671454492257,-0.047722482839145056,Tor1b
ENSMUSG00000107093,-0.05962819194214647,1.1308552496483285e-22,9.229093251514362e-22,-0.07151683765316011,-0.04772260629846191,Gm43452
ENSMUSG00000061958,-0.059629168089125606,1.129056450465817e-22,9.21868771926729e-22,-0.0715178122727506,-0.0477235836974923,Gm14851
ENSMUSG00000103125,-0.05963397952006113,1.1202314645006586e-22,9.149674955562266e-22,-0.0715226161748519,-0.04772840130012473,Gm37388
ENSMUSG00000095318,-0.05963536522031391,1.1177025411571773e-22,9.132057500995347e-22,-0.0715239997066854,-0.04772978877793941,Gm8024
ENSMUSG00000030641,-0.05963843465838466,1.1121208760841116e-22,9.089477945944444e-22,-0.07152706434136921,-0.04773286215361702,Ddias
ENSMUSG00000064333,-0.059638734086858346,1.1115778552299968e-22,9.088065102100194e-22,-0.07152736330125299,-0.04773316196622247,Olfr926
ENSMUSG00000074322,-0.0596394060965609,1.1103601044923437e-22,9.081133006494345e-22,-0.07152803425928772,-0.0477338348380428,Vmn1r132
ENSMUSG00000050933,-0.05963942527864773,1.110325363968201e-22,9.081133006494345e-22,-0.07152805341135522,-0.04773385404473839,Vmn1r231
ENSMUSG00000028333,-0.059640032104822965,1.1092269011391544e-22,9.07791295892284e-22,-0.07152865928786267,-0.04773446164941736,Anp32b
ENSMUSG00000009621,-0.05964035409365202,1.108644481222529e-22,9.076171824933488e-22,-0.0715289807727837,-0.04773478405133287,Vav2
ENSMUSG00000028233,-0.059641328090112466,1.1068845387751061e-22,9.064786256172917e-22,-0.07152995324493824,-0.04773575929736962,Tgs1
ENSMUSG00000066101,-0.05964219933620718,1.105312602331661e-22,9.054933270753065e-22,-0.07153082312751238,-0.0477366316612376,Gm10153
ENSMUSG00000033352,-0.05964379573722459,1.1024380445215818e-22,9.034398821459906e-22,-0.07153241703007782,-0.04773823011041965,Map2k4
ENSMUSG00000057699,-0.05964418435939536,1.1017393931120175e-22,9.031688006573039e-22,-0.07153280504402515,-0.047738619231197536,Tas2r131
ENSMUSG00000095817,-0.059644394648099806,1.1013615261525773e-22,9.031605941916525e-22,-0.0715330150036102,-0.04773882978970654,Gm3238
ENSMUSG00000047203,-0.05964599668238322,1.0984870450267336e-22,9.011043745237676e-22,-0.07153461453054137,-0.04774043387946626,Vmn1r54
ENSMUSG00000090515,-0.05964745562833655,1.0958757642144188e-22,8.992627594583026e-22,-0.07153607119303756,-0.047741894697361086,Krtap27-1
ENSMUSG00000034739,-0.05964915037748604,1.0928501466380958e-22,8.97079799406838e-22,-0.07153776328960083,-0.0477435916210699,Mfrp
ENSMUSG00000075162,-0.059650758079608,1.0899875761361618e-22,8.950292631871253e-22,-0.07153936847531753,-0.04774520138612329,Gm10812
ENSMUSG00000110324,-0.05965145267830694,1.0887531157343692e-22,8.94314703831055e-22,-0.07154006198679862,-0.04774589687611934,RP23-346N11.5
ENSMUSG00000096470,-0.059652118066562836,1.0875718667844978e-22,8.93643389333768e-22,-0.07154072633354741,-0.04774656311820082,Gm9603
ENSMUSG00000045417,-0.059652776455443056,1.0864042923122598e-22,8.929828652444127e-22,-0.071541383691866,-0.04774722235193547,Vmn1r230
ENSMUSG00000063478,-0.05965311784993771,1.0857993582884236e-22,8.927845225953575e-22,-0.0715417245519793,-0.047747564184516714,Tas2r114
ENSMUSG00000074447,-0.05965483623795996,1.0827595194384877e-22,8.905833072446817e-22,-0.07154344025018397,-0.04774928477766299,Defa21
ENSMUSG00000097562,-0.059654881692357525,1.08267922479874e-22,8.905833072446817e-22,-0.07154348563343015,-0.04774933029039094,Gm26639
ENSMUSG00000078276,-0.05965575726369443,1.081133688415581e-22,8.898422500160692e-22,-0.07154435983419458,-0.047750206985334206,Gm14190
ENSMUSG00000109219,-0.05965697888637221,1.0789809594114708e-22,8.883682265415973e-22,-0.07154557954457916,-0.04775143017573103,Olfr1299
ENSMUSG00000096534,-0.05965706979414762,1.0788209325288163e-22,8.883682265415973e-22,-0.07154567031004871,-0.04775152120017061,Krtap16-3
ENSMUSG00000095543,-0.05965821437342155,1.0768081142165064e-22,8.871742557128746e-22,-0.07154681309759624,-0.047752667248327996,Vmn1r148
ENSMUSG00000020109,-0.05965872737540858,1.075907173147138e-22,8.86729537264469e-22,-0.07154732529651892,-0.047753180908680755,Dnajb12
ENSMUSG00000096361,-0.059659111056500604,1.0752338349362768e-22,8.864721663987734e-22,-0.07154770837698421,-0.047753565082177485,Gm5814
ENSMUSG00000098463,-0.05965948810394938,1.0745725447489416e-22,8.862245589074913e-22,-0.07154808483418736,-0.04775394261352099,Cphx2
ENSMUSG00000066672,-0.059662607581569674,1.069116824110436e-22,8.820213798911098e-22,-0.07155119942831877,-0.047757066094743415,Olfr417
ENSMUSG00000002733,-0.05966337060922053,1.0677865277011847e-22,8.812199942225039e-22,-0.07155196126142759,-0.047757830101715186,Plekha3
ENSMUSG00000095721,-0.059663398198860934,1.0677384573978032e-22,8.812199942225039e-22,-0.07155198880787535,-0.04775785772676625,Gm7137
ENSMUSG00000090961,-0.05966437683406432,1.066034735180037e-22,8.803661223726964e-22,-0.07155296591097585,-0.04775883761803681,Vmn2r8
ENSMUSG00000033703,-0.05966616627389384,1.062926425431362e-22,8.780945355716958e-22,-0.07155475254928784,-0.047760629354651266,Fuk
ENSMUSG00000058014,-0.05966686860360165,1.0617089109721248e-22,8.773839509319288e-22,-0.07155545377941898,-0.04776133258583548,Olfr502
ENSMUSG00000094146,-0.05966778144666475,1.0601285266944102e-22,8.763729154007123e-22,-0.07155636519330535,-0.04776224660059736,Gm10142
ENSMUSG00000057650,-0.05966832295340683,1.0591921290716551e-22,8.758937404165469e-22,-0.07155690585223752,-0.047762788802411145,Krtap19-2
ENSMUSG00000028479,-0.0596686463292014,1.0586333237043099e-22,8.757265958082284e-22,-0.07155722872173552,-0.04776311259329045,Gne
ENSMUSG00000100992,-0.05966868434479051,1.0585676505285232e-22,8.757265958082284e-22,-0.07155726667780497,-0.04776315065767647,Gm23925
ENSMUSG00000028593,-0.059669111896968864,1.0578293177972967e-22,8.756515647525026e-22,-0.07155769356057774,-0.047763578758664445,9430007A20Rik
ENSMUSG00000071311,-0.059674076028974114,1.0492940683662506e-22,8.688791894275947e-22,-0.07156264992007191,-0.047768549262992066,Gpr31b
ENSMUSG00000094545,-0.05967486624246228,1.0479416917272365e-22,8.680521057789173e-22,-0.07156343889624167,-0.04776934049091037,Vmn1r101
ENSMUSG00000073979,-0.05967504227876117,1.0476406570923532e-22,8.680521057789173e-22,-0.07156361465690042,-0.04776951675319647,Olfr547
ENSMUSG00000095466,-0.059675590808829934,1.0467031803325448e-22,8.676116300987387e-22,-0.07156416232806825,-0.04777006598744734,Gm3015
ENSMUSG00000095212,-0.0596761150993127,1.0458079069020414e-22,8.671623009205985e-22,-0.07156468579759831,-0.047770590951001085,Olfr473
ENSMUSG00000096295,-0.059676166505396276,1.0457201671768613e-22,8.671623009205985e-22,-0.07156473712318806,-0.04777064242307886,Defa2
ENSMUSG00000030795,-0.059678376288084596,1.0419553984601774e-22,8.645518399119391e-22,-0.07156694344564522,-0.04777285504270579,Fus
ENSMUSG00000030816,-0.05967919598656976,1.0405623062097416e-22,8.636878208945765e-22,-0.07156776186056,-0.047773675793556854,Rnf40
ENSMUSG00000078537,-0.059679955556743,1.0392730489165598e-22,8.629094317551361e-22,-0.07156852024130385,-0.0477744363389149,B020031M17Rik
ENSMUSG00000073997,-0.05968025894667513,1.0387585316893392e-22,8.62774001016125e-22,-0.07156882315614645,-0.0477747401183623,Olfr521
ENSMUSG00000101886,-0.05968064385957979,1.038106122976462e-22,8.625239096892757e-22,-0.0715692074662986,-0.04777512552545085,Gm28324
ENSMUSG00000045973,-0.059682727974085095,1.0345806870021107e-22,8.598857490614701e-22,-0.07157128831713352,-0.04777721231578099,Slc25a51
ENSMUSG00000066810,-0.059685686774846404,1.0295959999698422e-22,8.560325428804458e-22,-0.07157424248431025,-0.04778017491556799,Gm10181
ENSMUSG00000099545,-0.05968646235438906,1.0282933195166359e-22,8.55239077939446e-22,-0.07157501684923395,-0.047780951490969906,Gm13276
ENSMUSG00000084891,-0.05968675330967381,1.0278050455541235e-22,8.551226526074159e-22,-0.071575307348856,-0.047781242819850626,Gm12958
ENSMUSG00000032026,-0.05968696998113857,1.0274415819546298e-22,8.551100244118668e-22,-0.07157552368099204,-0.047781459769529855,Rexo2
ENSMUSG00000078742,-0.05968739946690718,1.0267215010892932e-22,8.548004847319201e-22,-0.07157595249414057,-0.04778188980677798,Gm10985
ENSMUSG00000057174,-0.05968756573426247,1.0264428694428936e-22,8.548004847319201e-22,-0.07157611850110245,-0.04778205628762939,Krtap19-9b
ENSMUSG00000061458,-0.05968829250757984,1.0252258175253162e-22,8.54134518896558e-22,-0.07157684413620316,-0.04778278399417013,Nol10
ENSMUSG00000087069,-0.05969059569567153,1.021378335436328e-22,8.512179528728012e-22,-0.07157914371713509,-0.047785090139785935,Gm13793
ENSMUSG00000053820,-0.05969075892076106,1.0211062104418489e-22,8.512179528728012e-22,-0.07157930668658331,-0.047785253574477646,Bcl2a1c
ENSMUSG00000059206,-0.059690886067400986,1.0208942843078589e-22,8.512179528728012e-22,-0.07157943363408714,-0.04778538088439077,Vmn1r71
ENSMUSG00000095022,-0.05969169094477679,1.0195537364109016e-22,8.505634840761283e-22,-0.07158023725086128,-0.04778618679534524,Gm20765
ENSMUSG00000035770,-0.059693587733166284,1.0164014648603451e-22,8.482219158820936e-22,-0.07158213106843335,-0.047788086019545956,Dync1li2
ENSMUSG00000015971,-0.05969391326374884,1.015861436529013e-22,8.480595032186443e-22,-0.0715824560891497,-0.04778841196817592,Actr8
ENSMUSG00000046932,-0.059695076272918486,1.0139344192926091e-22,8.467387028051748e-22,-0.07158361727672163,-0.047789576470906335,Vmn1r193
ENSMUSG00000075175,-0.05969550792932252,1.0132201187189829e-22,8.464300903296519e-22,-0.07158404825702276,-0.0477900086816608,Olfr1086
ENSMUSG00000096530,-0.0596955419574698,1.0131638304766326e-22,8.464300903296519e-22,-0.07158408223187161,-0.04779004275350859,Gm11758
ENSMUSG00000109547,-0.059696557472695456,1.0114854223920658e-22,8.455563531007831e-22,-0.0715850961564787,-0.047791059572917974,Olfr1294
ENSMUSG00000044107,-0.05969751387527387,1.009907230319787e-22,8.4452460213935325e-22,-0.0715860510610052,-0.04779201720378678,Olfr964-ps1
ENSMUSG00000066233,-0.05969780541316115,1.0094266387584809e-22,8.444103180510468e-22,-0.0715863421422406,-0.04779230911609521,Tmem42
ENSMUSG00000022684,-0.05969784531477481,1.0093608797462944e-22,8.444103180510468e-22,-0.07158638198135402,-0.047792349068954534,Bfar
ENSMUSG00000093945,-0.05969878533929226,1.0078129182564002e-22,8.436352802260872e-22,-0.0715873205334445,-0.047793290300757116,Gm3543
ENSMUSG00000091903,-0.059700561075664765,1.0048951788907047e-22,8.414797555294878e-22,-0.07158909348829798,-0.047795068317787535,Gm6460
ENSMUSG00000035248,-0.059703411661839324,1.0002288129576845e-22,8.378579943956694e-22,-0.0715919396091483,-0.047797922565255606,Zcchc6
ENSMUSG00000040242,-0.05970507154705855,9.975214941310185e-23,8.358753489387292e-22,-0.07159359689413745,-0.04779958458252135,Fgfr1op2
ENSMUSG00000054497,-0.059705924887362385,9.96132496751511e-23,8.349964172155376e-22,-0.07159444889764792,-0.04780043901892736,Tas2r130
ENSMUSG00000046262,-0.05970773035094257,9.932000183545814e-23,8.328226383415875e-22,-0.07159625153283652,-0.047802246801654506,C87977
ENSMUSG00000097169,-0.05970781352252845,9.93065135103208e-23,8.328226383415875e-22,-0.07159633457412613,-0.04780233008007751,Gm26661
ENSMUSG00000062128,-0.05970820516363754,9.924302360700538e-23,8.3274597252194e-22,-0.07159672560168957,-0.047802722224266965,Olfr20
ENSMUSG00000054117,-0.059709096648318596,9.909865261664636e-23,8.318188441175732e-22,-0.07159761568975555,-0.0478036148541133,Zdhhc25
ENSMUSG00000078257,-0.05970976110805608,9.899118229058958e-23,8.31200925991298e-22,-0.07159827910852677,-0.04780428016740135,2300003K06Rik
ENSMUSG00000095533,-0.05970986465951658,9.897444417628615e-23,8.31200925991298e-22,-0.07159838249775892,-0.04780438385188276,Gm10413
ENSMUSG00000074739,-0.05971189021212835,9.864759553347789e-23,8.288828766385862e-22,-0.07160040487699802,-0.04780641200654566,Gm10750
ENSMUSG00000066137,-0.059713080272622045,9.845606265460119e-23,8.275567443669184e-22,-0.07160159307301396,-0.04780760359585226,Gm11487
ENSMUSG00000058725,-0.05971641290035048,9.792165340777627e-23,8.233467241327818e-22,-0.07160492047930703,-0.04781094050502598,Gm11937
ENSMUSG00000031233,-0.059719760855859304,9.738767750416182e-23,8.191374642282223e-22,-0.07160826318909908,-0.04781429276193935,Pgk2
ENSMUSG00000096327,-0.05972000405089194,9.734900204752574e-23,8.190927684272968e-22,-0.07160850600307316,-0.04781453626943588,Gm21980
ENSMUSG00000037246,-0.05972185402505174,9.705529678783629e-23,8.169014901388264e-22,-0.07161035307849077,-0.04781638862054139,H2-M10.5
ENSMUSG00000090512,-0.059722890790119144,9.689108178088578e-23,8.157989848711618e-22,-0.07161138821900542,-0.04781742671773578,Gm3424
ENSMUSG00000066936,-0.05972359473397038,9.677973969653419e-23,8.151410528402427e-22,-0.0716120910598015,-0.047818131566090674,Gm10188
ENSMUSG00000094762,-0.059724434830312784,9.664702826384018e-23,8.143026211166109e-22,-0.07161292983972717,-0.0478189727418958,Gm10670
ENSMUSG00000075189,-0.059724804418272694,9.658870090359998e-23,8.140905542688591e-22,-0.07161329884854367,-0.04781934280475472,Olfr1055
ENSMUSG00000096467,-0.05972509091873808,9.654351016004069e-23,8.13989100772431e-22,-0.07161358490006131,-0.04781962967335877,Scgb2b19
ENSMUSG00000090728,-0.059729917538401525,9.578532882614516e-23,8.078740616075287e-22,-0.07161840395609217,-0.04782446249528053,Gm17420
ENSMUSG00000091924,-0.059731680726691286,9.550983368608208e-23,8.05827297821542e-22,-0.07162016438121073,-0.047826227949425267,Vmn1r185
ENSMUSG00000109298,-0.05973293357341347,9.531455534195701e-23,8.0445615770220995e-22,-0.0716214152644958,-0.04782748240621297,Gm44886
ENSMUSG00000059113,-0.05973333542251442,9.525200379634788e-23,8.042046757936496e-22,-0.07162181648381868,-0.047827884771748486,Gm10061
ENSMUSG00000097818,-0.05973886119636621,9.439597559591472e-23,7.972514595221527e-22,-0.0716273335972856,-0.04783341764741554,Gm26681
ENSMUSG00000106445,-0.059739654850536714,9.42736532877127e-23,7.964923384445706e-22,-0.07162812600752523,-0.047834212321663405,Gm21190
ENSMUSG00000096099,-0.05973994146379266,9.422951746347355e-23,7.963934983694328e-22,-0.07162841217155526,-0.04783449930330479,Vmn1r220
ENSMUSG00000060070,-0.05974018971019361,9.419130631471574e-23,7.963446806607784e-22,-0.07162866002886338,-0.04783474786877965,Defa26
ENSMUSG00000029466,-0.05974172129573237,9.395589710889842e-23,7.9462803507326e-22,-0.07163018921381535,-0.04783628142291528,Anapc7
ENSMUSG00000089724,-0.05974248824800109,9.383823321761946e-23,7.939063755889017e-22,-0.0716309549639523,-0.047837049360993866,Krtap4-8
ENSMUSG00000055045,-0.059742603848856275,9.382051067869115e-23,7.939063755889017e-22,-0.07163107038361187,-0.047837165110439006,Gm11190
ENSMUSG00000085104,-0.05974373898786284,9.36466606617594e-23,7.928320043336265e-22,-0.07163220374335674,-0.047838301708536965,Gm11731
