,Amnion_1_corr,Amnion_1_pval,Amnion_1_qval,Amnion_1_ci_low,Amnion_1_ci_high,gene_annotation
ENSMUSG00000024592,-0.12932685468929464,1.4599706337811484e-151,6.58534340902638e-151,-0.13887264664628252,-0.11975703240179748,C330018D20Rik
ENSMUSG00000032119,-0.12936552780457453,1.1854580605469898e-151,5.349539984417824e-151,-0.1389112190529205,-0.11979579928438533,Hinfp
ENSMUSG00000024131,-0.1293728014064396,1.1399080097394855e-151,5.146311556385939e-151,-0.13891847371036625,-0.11980309052517489,Slc3a1
ENSMUSG00000025757,-0.12937282926896554,1.1397369278510678e-151,5.146311556385939e-151,-0.13891850150032103,-0.11980311845527113,Hspa4l
ENSMUSG00000017929,-0.12937801944219526,1.1083112505466027e-151,5.008184593522832e-151,-0.13892367815488474,-0.1198083212156188,B4galt5
ENSMUSG00000024446,-0.1293957848575684,1.0071498854430104e-151,4.553118831116683e-151,-0.13894139729334157,-0.11982612971934743,Rpp21
ENSMUSG00000002996,-0.12941025582175267,9.316020911057316e-152,4.213487521961699e-151,-0.13895583055776875,-0.1198406357860548,Hbp1
ENSMUSG00000027961,-0.12952533941673716,5.009352577316378e-152,2.2666753743513023e-151,-0.13907061419259442,-0.11995599868720483,Lrrc39
ENSMUSG00000026200,-0.12954615980665324,4.477210253749554e-152,2.0268040985738133e-151,-0.13909138028771237,-0.11997686963550219,Glb1l
ENSMUSG00000053347,-0.1295473172503935,4.449342187088253e-152,2.0151006282102597e-151,-0.1390925347128587,-0.11997802989012396,Zfp943
ENSMUSG00000001767,-0.12959430344775524,3.452981746155301e-152,1.5652682439507256e-151,-0.1391393983490997,-0.12002513021672864,Crnkl1
ENSMUSG00000022412,-0.12969722924271232,1.980913406307474e-152,8.983734268968137e-152,-0.13924205551791943,-0.12012830616847438,Mief1
ENSMUSG00000037993,-0.1297340411291113,1.6236956683530794e-152,7.370384332061187e-152,-0.1392787712791302,-0.12016520757479181,Dhx38
ENSMUSG00000061577,-0.12975115188480918,1.4803145866637255e-152,6.7225912200895795e-152,-0.1392958373453637,-0.12018235994978646,Adgrg5
ENSMUSG00000031004,-0.12986288125032788,8.091775929268889e-153,3.683102380186112e-152,-0.13940727475940004,-0.12029436122034645,Mki67
ENSMUSG00000042628,-0.12998839096018658,4.102989186176733e-153,1.8692433650007894e-152,-0.13953245622109853,-0.12042017666165214,Zfyve1
ENSMUSG00000026307,-0.13001051722201312,3.6397672539816694e-153,1.6589641084693113e-152,-0.13955452458402148,-0.12044235685312372,Scly
ENSMUSG00000042870,-0.1300519508172596,2.908195281479292e-153,1.3261264393430424e-152,-0.13959584973239317,-0.12048389146261311,Tom1
ENSMUSG00000011158,-0.13013614354941772,1.8429183114762948e-153,8.411311325770401e-153,-0.13967982199896237,-0.12056828955809193,Brf1
ENSMUSG00000030752,-0.13015120895482596,1.698403736212058e-153,7.755268201881543e-153,-0.13969484793988923,-0.12058339172569954,Kdm8
ENSMUSG00000050714,-0.13015922210199027,1.6262062041137364e-153,7.428991339030317e-153,-0.13970284009447714,-0.12059142442813552,Zbtb26
ENSMUSG00000020910,-0.13021591760067158,1.195812255561504e-153,5.465321094888044e-153,-0.13975938702865437,-0.12064825832221554,Adprm
ENSMUSG00000037580,-0.13021819133450233,1.1811561185172913e-153,5.400805297289855e-153,-0.13976165480311,-0.12065053760760636,Gch1
ENSMUSG00000033253,-0.1302377070866919,1.0625139935331918e-153,4.860539769136285e-153,-0.13978111940109306,-0.12067010101370435,Szt2
ENSMUSG00000015944,-0.13035990342899478,5.474156253797558e-154,2.5087792180557095e-153,-0.13990299527769762,-0.12079259590614412,Gatsl2
ENSMUSG00000028603,-0.130521374078332,2.27665785235593e-154,1.0438596296909355e-153,-0.1400640420191047,-0.12095446150750144,Scp2
ENSMUSG00000046338,-0.13053420238962293,2.1232734505065936e-154,9.739786470213733e-154,-0.14007683663065684,-0.12096732121824481,Gpat2
ENSMUSG00000050697,-0.13057216768416854,1.7271865770662045e-154,7.930149573306724e-154,-0.14011470217239744,-0.12100537945805748,Prkaa1
ENSMUSG00000047417,-0.13061837658942574,1.3432784819119929e-154,6.173154788198497e-154,-0.1401607896273198,-0.12105170152824167,Rexo1
ENSMUSG00000002365,-0.13066737172742673,1.02888321249321e-154,4.732673470529944e-154,-0.14020965594679793,-0.12110081670012239,Snx9
ENSMUSG00000036181,-0.13068026939113747,9.591243723418277e-155,4.413825919658664e-154,-0.14022251969210878,-0.12111374596978981,Hist1h1c
ENSMUSG00000026463,-0.1307336776504396,7.171003188630642e-155,3.30308760415967e-154,-0.14027578746356908,-0.12116728514154185,Atp2b4
ENSMUSG00000021720,-0.1307469568296761,6.6706807613179295e-155,3.074046433787064e-154,-0.1402890317039928,-0.12118059687887622,Rnf180
ENSMUSG00000042419,-0.13085245150657454,3.754232975417942e-155,1.7316572764842907e-154,-0.14039424869280867,-0.12128635033151225,Nfkbil1
ENSMUSG00000019996,-0.13090892054434458,2.7593269221705294e-155,1.2733396041396074e-154,-0.14045056900154915,-0.12134295797561757,Map7
ENSMUSG00000033720,-0.13111582293386195,8.919614400573276e-156,4.121818114867503e-155,-0.14065692592071985,-0.1215503687500046,Sfxn5
ENSMUSG00000021699,-0.1311414423839605,7.754602615186378e-156,3.5851144776636056e-155,-0.14068247777090206,-0.12157605120839556,Pde4d
ENSMUSG00000068105,-0.13126242352102513,4.0026128815976435e-156,1.8530615192581683e-155,-0.14080313951335735,-0.12169733005864804,Tnfrsf13c
ENSMUSG00000040174,-0.13128687436254566,3.501566234164507e-156,1.6218463335639217e-155,-0.14082752576933572,-0.12172184110406077,Alkbh3
ENSMUSG00000027678,-0.13132196424564302,2.889941686402465e-156,1.3391759436526714e-155,-0.14086252294422333,-0.12175701740733133,Ncoa3
ENSMUSG00000022952,-0.13135375747877204,2.428446507146301e-156,1.1258444632110805e-155,-0.14089423215837246,-0.1217888889623151,Runx1
ENSMUSG00000048647,-0.1313981023124052,1.905046961218926e-156,8.836024866507077e-156,-0.1409384597706141,-0.12183334307130694,Exd1
ENSMUSG00000039699,-0.13140276102059015,1.8570696172980446e-156,8.61749242365682e-156,-0.14094310616173228,-0.12183801326179411,Batf2
ENSMUSG00000072762,-0.1314363536472536,1.5450385504821585e-156,7.176212496433621e-156,-0.14097660996107073,-0.1218716886966274,4930522L14Rik
ENSMUSG00000038206,-0.13143804182348384,1.5308195255364554e-156,7.113473631674979e-156,-0.14097829367276318,-0.12187338103491101,Fbxo8
ENSMUSG00000022674,-0.13147093646211763,1.27841939600491e-156,5.94890365753797e-156,-0.14101110130747602,-0.1219063567835479,Ube2v2
ENSMUSG00000020137,-0.13148424764196698,1.1885092112142898e-156,5.533096886472486e-156,-0.14102437727427,-0.12191970079145932,Thap2
ENSMUSG00000101678,-0.1315528451079087,8.160899915625762e-157,3.801071222927695e-156,-0.14109279321982454,-0.12198846748744865,Gm29609
ENSMUSG00000025353,-0.13161765712461923,5.720070374344428e-157,2.6666994752188476e-156,-0.14115743364936265,-0.12205343947986089,Ormdl2
ENSMUSG00000020014,-0.13174528968101207,2.8394762310149868e-157,1.3256191554691816e-156,-0.14128472806594797,-0.12218138731173799,Cfap54
