,Mixed_corr,Mixed_pval,Mixed_qval,Mixed_ci_low,Mixed_ci_high,gene_annotation
ENSMUSG00000071415,0.15025943844428177,1.1175433759040952e-204,2.9409036208002504e-202,0.14074463743171114,0.1597464857893996,Rpl23
ENSMUSG00000007892,0.14938089858884548,2.793482337008508e-202,7.162775223098738e-200,0.1398636163791734,0.15887058197133985,Rplp1
ENSMUSG00000032288,0.147261617481085,1.476647324547787e-196,3.691618311369467e-194,0.13773841195666894,0.15675759823238383,Imp3
ENSMUSG00000003429,0.1457218038612434,1.8765303686338027e-192,4.576903338131225e-190,0.1361943496116323,0.15522230558648278,Rps11
ENSMUSG00000067274,0.14467842341192794,1.0676013924199854e-189,2.5419080771904416e-187,0.13514811652671635,0.15418196247189497,Rplp0
ENSMUSG00000025508,0.14374193185301057,3.043998844438184e-187,7.079067080088799e-185,0.1342090826672749,0.153248179143266,Rplp2
ENSMUSG00000012848,0.14228548140828723,1.854357212971411e-183,4.214448211298661e-181,0.13274871240227526,0.15179590685975364,Rps5
ENSMUSG00000038274,0.14188806634291456,1.9673147424354615e-182,4.37181053874547e-180,0.13235023494393272,0.1513996247392482,Fau
ENSMUSG00000020775,0.13587337597196444,2.813737701141911e-167,6.116821089438937e-165,0.12631984213741823,0.14540170763473353,Mrpl38
ENSMUSG00000001056,0.13571336420010882,6.967414362644095e-167,1.4824285877966159e-164,0.12615942226769192,0.1452421325257823,Nhp2
ENSMUSG00000028998,0.13363624176010985,8.143083501568596e-162,1.6964757294934576e-159,0.12407704762740189,0.14317063344629494,Tomm7
ENSMUSG00000024608,0.13249884223085132,4.478776187847664e-159,9.14035956703605e-157,0.12293680775138321,0.14203627778290542,Rps14
ENSMUSG00000045608,0.1314876880445005,1.1663164060574594e-156,2.332632812114919e-154,0.12192314967928371,0.1410278085750925,Dbx2
