,Extra-Embryonic ectoderm_corr,Extra-Embryonic ectoderm_pval,Extra-Embryonic ectoderm_qval,Extra-Embryonic ectoderm_ci_low,Extra-Embryonic ectoderm_ci_high,gene_annotation
ENSMUSG00000051695,0.6337580724478907,0.0,0.0,0.6279058306099986,0.6395386518887335,Pcbp1
ENSMUSG00000068921,0.6328925381907412,0.0,0.0,0.6270296232011923,0.6386837575369583,Dap3
ENSMUSG00000021266,0.6320657278070965,0.0,0.0,0.6261926310351503,0.6378670976789319,Wars
ENSMUSG00000015671,0.6313070144960182,0.0,0.0,0.62542458643549,0.6371176874050827,Psma2
ENSMUSG00000031672,0.6301780352496582,0.0,0.0,0.6242817431612555,0.6360025309106794,Got2
ENSMUSG00000036781,0.6298775781176771,0.0,0.0,0.6239776006244332,0.6357057483522186,Rps27l
ENSMUSG00000029599,0.6288618130485095,0.0,0.0,0.6229493894250206,0.6347023932727498,Ddx54
ENSMUSG00000022472,0.6281575457665781,0.0,0.0,0.6222365047756193,0.6340067187326661,Desi1
ENSMUSG00000045948,0.6269811788756848,0.0,0.0,0.621045765839072,0.632844683541883,Mrps12
ENSMUSG00000020496,0.6267520681964155,0.0,0.0,0.6208138592300265,0.632618361049159,Rnf187
ENSMUSG00000006941,0.6242394056744377,0.0,0.0,0.6182706018726999,0.6301362108872365,Eif1b
ENSMUSG00000022956,0.6232898814075727,0.0,0.0,0.6173095484915655,0.6291981857319772,Atp5o
ENSMUSG00000008036,0.6230972213259429,0.0,0.0,0.6171145513112916,0.6290078567391902,Ap2s1
ENSMUSG00000000563,0.6221786253631475,0.0,0.0,0.6161848222547737,0.6281003655760699,Atp5f1
ENSMUSG00000032171,0.6203634979001447,0.0,0.0,0.6143477451324174,0.626307133613373,Pin1
ENSMUSG00000020089,0.6202851889901905,0.0,0.0,0.6142684907295699,0.6262297679119588,Ppa1
ENSMUSG00000037710,0.6195929497316961,0.0,0.0,0.6135678987320922,0.6255458613866128,Cisd1
ENSMUSG00000097219,0.6175291912127182,0.0,0.0,0.6114792946576054,0.6235068907765834,Gm26551
ENSMUSG00000038762,0.6170626623108674,0.0,0.0,0.6110071609044787,0.6230459541081748,Abcf1
ENSMUSG00000024248,0.6169557645376132,0.0,0.0,0.610898979474188,0.6229403371222267,Cox7a2l
ENSMUSG00000021807,0.6154782630788022,0.0,0.0,0.6094037589496685,0.6214805158829594,2700060E02Rik
ENSMUSG00000034259,0.6149187994079572,0.0,0.0,0.6088375971393957,0.6209277360400814,Exosc4
