,Amnion_1_corr,Amnion_1_pval,Amnion_1_qval,Amnion_1_ci_low,Amnion_1_ci_high,gene_annotation
ENSMUSG00000017144,0.4639065076481145,0.0,0.0,0.45624349647016604,0.4715007187830029,Rnd3
ENSMUSG00000038591,0.4629676443345666,0.0,0.0,0.45529620642330976,0.4705703453134126,Colec10
ENSMUSG00000019975,0.46213842276588574,0.0,0.0,0.454459556650952,0.469748608073735,Ikbip
ENSMUSG00000043895,0.4614502734084332,0.0,0.0,0.4537652531078203,0.4690666597524936,S1pr2
ENSMUSG00000035413,0.4614498464400321,0.0,0.0,0.4537648223238962,0.46906623662876135,Tmem98
ENSMUSG00000038074,0.4608665346583411,0.0,0.0,0.4531763012403202,0.4684881740561026,Fkbp14
ENSMUSG00000022261,0.46015271264682955,0.0,0.0,0.4524561135187447,0.4677807668325187,Sdc2
ENSMUSG00000045664,0.4597121616314048,0.0,0.0,0.45201163877466477,0.46734416996792544,Cdc42ep2
ENSMUSG00000040856,0.45878202287625364,0.0,0.0,0.45107322838014563,0.46642236741485915,Dlk1
ENSMUSG00000022587,0.4582748568724572,0.0,0.0,0.4505615593758795,0.4659197398045444,Ly6e
ENSMUSG00000068196,0.45823364411437756,0.0,0.0,0.45051998092262296,0.4658788956235825,Col8a1
ENSMUSG00000063160,0.4568101713894104,0.0,0.0,0.4490838977650903,0.46446813341336685,Numbl
ENSMUSG00000042985,0.4561087570905777,0.0,0.0,0.4483762843732471,0.4637729679090799,Upk3b
ENSMUSG00000031983,0.45496083067250037,0.0,0.0,0.4472182335025174,0.4626352478333389,2310022B05Rik
ENSMUSG00000018906,0.4547348055333806,0.0,0.0,0.4469902179313217,0.4624112293304108,P4ha2
ENSMUSG00000020592,0.4542130230942958,0.0,0.0,0.44646384439298814,0.46189407549858547,Sdc1
ENSMUSG00000060572,0.4538226803040539,0.0,0.0,0.4460700705315128,0.4615071919308158,Mfap2
ENSMUSG00000057530,0.45271612894745966,0.0,0.0,0.4449538090212925,0.46041043095744466,Ece1
ENSMUSG00000017466,0.452041084826518,0.0,0.0,0.4442728531321311,0.45974134785699367,Timp2
ENSMUSG00000030588,0.45143874154020774,0.0,0.0,0.4436652423404812,0.4591443162211117,Yif1b
ENSMUSG00000048583,0.4506434011204915,0.0,0.0,0.44286295759917943,0.45835597869706884,Igf2
ENSMUSG00000039831,0.4488348252646513,0.0,0.0,0.44103863698173507,0.45656328200042157,Arhgap29
ENSMUSG00000017969,0.44704185659852086,0.0,0.0,0.43923012301579095,0.45478599351497445,Ptgis
ENSMUSG00000040212,0.44678273314401845,0.0,0.0,0.43896875815946307,0.45452913109046567,Emp3
ENSMUSG00000032363,0.44602375863303145,0.0,0.0,0.43820322617497354,0.4537767717396688,Adamts7
ENSMUSG00000028617,0.4459887946167559,0.0,0.0,0.43816796034599714,0.453742112200595,Lrrc42
ENSMUSG00000044548,0.44497766902291935,0.0,0.0,0.4371481170355518,0.4527397816453925,Dact1
ENSMUSG00000028641,0.4449174301271114,0.0,0.0,0.43708735940788,0.4526800661042829,P3h1
ENSMUSG00000020583,0.4445419679789554,0.0,0.0,0.4367086656741449,0.452307864396556,Matn3
ENSMUSG00000050069,0.44363972754796904,0.0,0.0,0.43579867105192055,0.45141344778578724,Grem2
ENSMUSG00000025969,0.44338434251634695,0.0,0.0,0.43554109405693,0.45116027450085877,Nrp2
ENSMUSG00000029126,0.4430190233293453,0.0,0.0,0.43517264157711766,0.4507981169630001,Nsg1
ENSMUSG00000032744,0.44238567876339996,0.0,0.0,0.43453387112889275,0.450170247598802,Heyl
ENSMUSG00000038991,0.44235712498289487,0.0,0.0,0.4345050729133623,0.4501419404815889,Txndc5
ENSMUSG00000034777,0.44018599384365886,0.0,0.0,0.4323154027977325,0.44798951894415967,Vax2
