,Extra-Embryonic endoderm_corr,Extra-Embryonic endoderm_pval,Extra-Embryonic endoderm_qval,Extra-Embryonic endoderm_ci_low,Extra-Embryonic endoderm_ci_high,gene_annotation
ENSMUSG00000023045,0.3940398365465499,0.0,0.0,0.3857971523017434,0.402219619248566,Soat2
ENSMUSG00000035504,0.393596361221823,0.0,0.0,0.3853503043076105,0.40177956140783405,Reep6
ENSMUSG00000024386,0.3915513287616967,0.0,0.0,0.3832897692275605,0.3997502393586114,Proc
ENSMUSG00000026621,0.391419900656256,0.0,0.0,0.3831573476274833,0.39961981816550685,Marc1
ENSMUSG00000002985,0.3908398318547473,0.0,0.0,0.3825728980128213,0.3990441894888204,Apoe
ENSMUSG00000028435,0.38806403082161267,0.0,0.0,0.3797762250678608,0.39628954625145146,Aqp3
ENSMUSG00000057228,0.38548819208727114,0.0,0.0,0.37718115349626286,0.3937332086769393,Aadat
ENSMUSG00000058135,0.3813787680710193,0.0,0.0,0.37304131596600787,0.3896546322448921,Gstm1
ENSMUSG00000059481,0.38016975648835954,0.0,0.0,0.3718234197852195,0.3884546343595152,Plg
ENSMUSG00000042118,0.37875937626375333,0.0,0.0,0.3704027114835203,0.38705473360948583,Bhmt2
ENSMUSG00000059994,0.378290917844244,0.0,0.0,0.3699308312385229,0.38658974749134445,Fcrl1
ENSMUSG00000064373,0.37775292938210114,0.0,0.0,0.36938891839414867,0.3860557414952055,Selenop
ENSMUSG00000024650,0.3771326267103014,0.0,0.0,0.36876409795605775,0.38544002371434827,Slc22a6
ENSMUSG00000016256,0.3739060119878589,0.0,0.0,0.3655141052447233,0.38223713878918647,Ctsz
ENSMUSG00000026956,0.3735579777340343,0.0,0.0,0.3651635615821684,0.3818916521557871,Uap1l1
ENSMUSG00000034871,0.37227994924750274,0.0,0.0,0.3638763386299875,0.3806229588930902,Fam151a
ENSMUSG00000003585,0.3721692510635302,0.0,0.0,0.3637648455653298,0.3805130678142424,Sec14l2
ENSMUSG00000021728,0.3719706272378134,0.0,0.0,0.36356479610270603,0.3803158915724928,Emb
ENSMUSG00000030895,0.3707950599416104,0.0,0.0,0.36238080695974867,0.37914887635841066,Hpx
ENSMUSG00000007038,0.36895339566814334,0.0,0.0,0.36052600347015734,0.3773205564973828,Neu1
ENSMUSG00000031844,0.36874057820658296,0.0,0.0,0.36031167197407404,0.37710927687382806,Hsd17b2
ENSMUSG00000021190,0.367396041152453,0.0,0.0,0.3589575901324453,0.3757744354299677,Lgmn
ENSMUSG00000072849,0.36645183657268127,0.0,0.0,0.3580067039321351,0.37483701883665577,Serpina1e
ENSMUSG00000060807,0.3651579059622543,0.0,0.0,0.3567036453311985,0.3735523625811787,Serpina6
ENSMUSG00000031883,0.36392961581551064,0.0,0.0,0.3554667206864027,0.3723328465132662,Car7
ENSMUSG00000071178,0.3629947637279714,0.0,0.0,0.3545253167441639,0.3714046529327168,Serpina1b
ENSMUSG00000035540,0.36173218098903687,0.0,0.0,0.3532539125233952,0.3701510362876903,Gc
ENSMUSG00000037661,0.360641161998094,0.0,0.0,0.35215529596456907,0.36906774035299833,Gpr160
ENSMUSG00000021477,0.3595822974461874,0.0,0.0,0.3510890801198342,0.36801634934931443,Ctsl
ENSMUSG00000021591,0.3591879711290968,0.0,0.0,0.35069202177388364,0.36762480070646747,Glrx
ENSMUSG00000026175,0.3591459726650325,0.0,0.0,0.35064973250994896,0.36758309790755334,Vil1
ENSMUSG00000020733,0.35834836369868633,0.0,0.0,0.349846607429047,0.3667910975904059,Slc9a3r1
ENSMUSG00000029193,0.3578055446074309,0.0,0.0,0.349300041448803,0.36625208851116514,Cckar
ENSMUSG00000072941,0.35738422756982313,0.0,0.0,0.3488758201976824,0.365833724763339,Sod3
ENSMUSG00000002847,0.3568662406387275,0.0,0.0,0.3483542674688454,0.36531936406521504,Pla1a
ENSMUSG00000029082,0.35651330739491277,0.0,0.0,0.3479989076679764,0.3649688986185233,Bst1
ENSMUSG00000029695,0.3563245529043196,0.0,0.0,0.34780885641902987,0.36478146296281627,Aass
ENSMUSG00000001663,0.3561440321557979,0.0,0.0,0.34762709613331305,0.36460220287847767,Gstt1
ENSMUSG00000025194,0.3558194648045108,0.0,0.0,0.34730030176565546,0.36427990056193044,Abcc2
ENSMUSG00000021939,0.35529987918795713,0.0,0.0,0.3467771553239916,0.36376393672087926,Ctsb
ENSMUSG00000040693,0.3542658710594969,0.0,0.0,0.3457360767055294,0.3627371207009437,Slco4c1
ENSMUSG00000029470,0.35382094966584354,0.0,0.0,0.3452881194261979,0.36229528765619046,P2rx4
ENSMUSG00000038528,0.35341541593297926,0.0,0.0,0.344879821953172,0.36189256555146426,Mfsd4b5
ENSMUSG00000025533,0.35294204159533965,0.0,0.0,0.34440322562276615,0.3614224691889619,Asl
ENSMUSG00000042638,0.35229102052675887,0.0,0.0,0.343747780608483,0.36077594920381034,Gucy2c
ENSMUSG00000059434,0.3500756926725398,0.0,0.0,0.34151746108013914,0.35857587677817154,Gckr
ENSMUSG00000000805,0.3495540479309053,0.0,0.0,0.3409923002584923,0.35805781050678026,Car4
ENSMUSG00000034224,0.34936353303823736,0.0,0.0,0.3408005025566739,0.3578686012362928,Slc38a8
ENSMUSG00000001313,0.34285041145171957,0.0,0.0,0.3342439543413713,0.35139969478120664,Rnd2
ENSMUSG00000022868,0.34248286418183654,0.0,0.0,0.3338739812571196,0.3510346183167835,Ahsg
ENSMUSG00000028744,0.34204556365647143,0.0,0.0,0.3334337980006992,0.35060025412031803,Pqlc2
ENSMUSG00000034427,0.34099195864815385,0.0,0.0,0.3323732629381291,0.3495537086060039,Myo15b
ENSMUSG00000024164,0.33957389785601555,0.0,0.0,0.3309459093024171,0.3481451155493727,C3
ENSMUSG00000027227,0.3392849070171111,0.0,0.0,0.33065502948987047,0.347858049420928,Sord
ENSMUSG00000019278,0.3390340143959604,0.0,0.0,0.3304024982517427,0.3476088264683717,Dpep1
ENSMUSG00000006519,0.338276451956639,0.0,0.0,0.3296399955588069,0.34685629818880936,Cyba
ENSMUSG00000040564,0.338072521402496,0.0,0.0,0.32943473704735965,0.34665372090847413,Apoc1
ENSMUSG00000020017,0.33778596823107443,0.0,0.0,0.329146319275355,0.3463690679380735,Hal
