,Cardiac_corr,Cardiac_pval,Cardiac_qval,Cardiac_ci_low,Cardiac_ci_high,gene_annotation
ENSMUSG00000053007,0.4076748960866977,0.0,0.0,0.3995377952950601,0.41574776082774956,9430076C15Rik
ENSMUSG00000079469,0.4076669702858265,0.0,0.0,0.3995298070583385,0.4157398982137703,Pigb
ENSMUSG00000047153,0.40733163151013585,0.0,0.0,0.39919182776867307,0.4154072317550428,Khnyn
ENSMUSG00000040372,0.40722656360746806,0.0,0.0,0.39908593299878137,0.41530300069475623,Gpr63
ENSMUSG00000034826,0.4071872191389504,0.0,0.0,0.3990462789516114,0.41526396954157035,Nup54
ENSMUSG00000078552,0.4071853377990705,0.0,0.0,0.3990443828093292,0.41526210318278794,Dcdc2b
ENSMUSG00000039158,0.4070313083735986,0.0,0.0,0.39888914171489664,0.41510930006198954,Akna
ENSMUSG00000029135,0.40697752854674574,0.0,0.0,0.39883493894018685,0.4150559482956749,Fosl2
ENSMUSG00000037610,0.4069548730769476,0.0,0.0,0.39881210531499167,0.41503347313545846,Kcnmb2
ENSMUSG00000025892,0.40692576899901556,0.0,0.0,0.39878277238667925,0.4150046006756019,Gria4
